DATE,OP,MAXP,MINP,CLP,PERC,VOL,MA5,MA10,MA20,MA60,K9,D9,MACD,DIF,BIAS5,BIAS10,CLPUD,CLPUDPY,ZIG5,ZIGTRN,KDHL,KDCRS,OSC,OSCUD,OSCTRN,BBANDU,BBANDD,BBANDTCH
20150811,133.5,133.5,130.5,130.5,1.1628,65988.391,132.1,134.5,135.98,140.5,25.62,24.7,-1.78,-2.31,-1.21,-2.97,1.0,1.0,117.91,0.0,0.0,1.0,-0.53,-1.0,0.0,139.24938694559086,132.71061305440912,-1.0
20150812,129.5,130.0,127.5,128.5,-1.5326,45838.051,131.0,133.8,135.48,140.2,23.74,24.38,-1.94,-2.58,-1.91,-3.96,-1.0,0.0,117.59,0.0,0.0,-1.0,-0.6400000000000001,-1.0,0.0,138.83397838394941,132.12602161605056,-1.0
20150813,129.0,130.0,127.5,128.0,-0.3891,43697.152,129.8,132.75,135.05,139.89,22.24,23.67,-2.11,-2.8,-1.39,-3.58,-1.0,0.0,117.27,0.0,0.0,0.0,-0.69,-1.0,0.0,138.50972773495258,131.59027226504745,-1.0
20150814,128.0,128.5,125.0,126.0,-1.5625,40366.797,128.4,131.4,134.35,139.55,17.73,21.69,-2.31,-3.1,-1.87,-4.11,-1.0,0.0,116.94,0.0,-2.2699999999999996,0.0,-0.79,-1.0,0.0,137.95783522351007,130.74216477648991,-1.0
20150817,125.5,125.5,123.0,124.0,-1.5873,38956.379,127.4,130.35,133.6,139.19,14.38,19.25,-2.54,-3.46,-2.67,-4.87,-1.0,0.0,116.62,0.0,-5.619999999999999,0.0,-0.9199999999999999,-1.0,0.0,137.40379494715475,129.79620505284524,-1.0
20150818,125.0,126.5,125.0,126.0,1.6129,41823.656,126.5,129.3,132.88,138.87,17.28,18.59,-2.74,-3.54,-0.4,-2.55,1.0,1.0,116.3,0.0,-2.719999999999999,0.0,-0.7999999999999998,1.0,1.0,136.89709783301328,128.86290216698671,-1.0
20150819,127.5,127.5,124.0,125.0,-0.7937,47213.363,125.8,128.4,132.18,138.49,17.87,18.35,-2.92,-3.65,-0.64,-2.65,-1.0,0.0,115.97,0.0,-2.129999999999999,0.0,-0.73,1.0,0.0,136.44366919448495,127.91633080551505,-1.0
20150820,124.5,126.0,123.5,126.0,0.8,38767.922,125.4,127.6,131.68,138.15,21.44,19.38,-3.06,-3.61,0.48,-1.25,1.0,1.0,115.65,0.0,0.0,1.0,-0.5499999999999998,1.0,0.0,136.20144888282508,127.15855111717495,-1.0
20150821,123.0,124.5,121.0,121.0,-3.9683,67341.68,124.4,126.4,130.88,137.75,14.29,17.68,-3.23,-3.93,-2.73,-4.27,-1.0,0.0,115.32,0.0,-5.710000000000001,-1.0,-0.7000000000000002,-1.0,-1.0,135.73267050189892,126.02732949810107,-1.0
20150824,120.0,121.0,112.5,115.0,-4.9587,118882.32,122.6,125.0,129.93,137.22,14.29,16.55,-3.51,-4.62,-6.2,-8.0,-1.0,0.0,115.0,1.0,-5.710000000000001,0.0,-1.1100000000000003,-1.0,0.0,135.22010576453818,124.63989423546184,-1.0
20150825,118.0,124.0,117.5,123.5,7.3913,99479.289,122.1,124.3,129.4,136.84,30.48,21.19,-3.7,-4.43,1.15,-0.64,1.0,1.0,115.32,0.0,0.0,1.0,-0.7299999999999995,1.0,1.0,135.08203097492438,123.71796902507563,-1.0
20150826,121.0,124.5,119.5,122.5,-0.8097,65899.781,121.6,123.7,128.75,136.47,41.15,27.85,-3.82,-4.31,0.74,-0.97,-1.0,0.0,115.64,0.0,0.0,0.0,-0.48999999999999977,1.0,0.0,134.8071672422016,122.69283275779841,-1.0
20150827,125.0,125.0,122.0,124.0,1.2245,53549.074,121.2,123.3,128.03,136.13,52.99,36.23,-3.87,-4.05,2.31,0.57,1.0,1.0,115.96,0.0,0.0,0.0,-0.17999999999999972,1.0,0.0,134.4387136774863,121.6212863225137,0.0
20150828,127.0,127.0,124.5,125.0,0.8065,41879.828,122.0,123.2,127.3,135.83,63.1,45.19,-3.84,-3.72,2.46,1.46,1.0,1.0,116.28,0.0,0.0,0.0,0.11999999999999966,1.0,0.0,134.0260014867676,120.5739985132324,0.0
20150831,126.0,129.0,123.5,129.0,3.2,57088.355,124.8,123.7,127.03,135.63,75.4,55.26,-3.69,-3.1,3.37,4.28,1.0,1.0,116.6,0.0,0.0,0.0,0.5899999999999999,1.0,0.0,133.99281724591418,120.06718275408582,0.0
20150901,127.5,127.5,124.0,124.0,-3.876,42394.535,124.9,123.5,126.4,135.37,73.5,61.34,-3.55,-2.97,-0.72,0.4,-1.0,0.0,116.92,0.0,0.0,0.0,0.5799999999999996,-1.0,-1.0,133.55995663394688,119.24004336605313,0.0
20150902,123.0,127.0,123.0,125.5,1.2097,37232.125,125.5,123.55,125.98,135.15,75.26,65.98,-3.38,-2.72,0.0,1.58,1.0,1.0,117.24,0.0,0.0,0.0,0.6599999999999997,1.0,1.0,133.27514249346783,118.68485750653218,0.0
20150903,127.5,127.5,125.0,127.0,1.1952,24054.041,126.1,123.65,125.63,134.95,79.47,70.48,-3.18,-2.38,0.71,2.71,1.0,1.0,117.56,0.0,0.0,0.0,0.8000000000000003,1.0,0.0,132.9696991763968,118.29030082360319,0.0
20150904,126.5,127.0,123.5,125.0,-1.5748,23047.166,126.1,124.05,125.23,134.71,74.72,71.89,-2.99,-2.24,-0.87,0.77,-1.0,0.0,117.88,0.0,0.0,0.0,0.75,-1.0,-1.0,132.52443925192335,117.93556074807667,0.0
20150907,124.5,126.0,122.0,122.5,-2.0,26152.92,124.8,124.8,124.9,134.36,60.34,68.04,-2.85,-2.3,-1.84,-1.84,-1.0,0.0,118.2,0.0,0.0,-1.0,0.5500000000000003,-1.0,0.0,132.0930107743559,117.70698922564412,0.0
20150908,122.5,123.5,122.0,123.0,0.4082,15112.954,124.6,124.75,124.53,134.0,44.99,60.36,-2.74,-2.29,-1.28,-1.4,1.0,1.0,118.52,0.0,0.0,0.0,0.4500000000000002,-1.0,0.0,131.55933986943296,117.50066013056703,0.0
20150909,126.5,129.0,126.5,129.0,4.878,53969.621,125.3,125.4,124.55,133.77,63.33,61.35,-2.55,-1.77,2.95,2.87,1.0,1.0,118.84,0.0,0.0,1.0,0.7799999999999998,1.0,1.0,131.3170300723434,117.7829699276566,0.0
20150910,127.0,128.0,125.0,125.0,-3.1008,34029.707,124.9,125.5,124.4,133.48,56.5,59.73,-2.37,-1.66,0.08,-0.4,-1.0,0.0,119.16,0.0,0.0,-1.0,0.7100000000000002,-1.0,-1.0,130.81900389468646,117.98099610531355,0.0
20150911,125.5,127.5,124.0,127.5,2.0,24548.988,125.4,125.75,124.48,133.23,63.86,61.11,-2.17,-1.36,1.67,1.39,1.0,1.0,119.48,0.0,0.0,1.0,0.8099999999999998,1.0,1.0,130.4924191470655,118.46758085293449,0.0
20150914,128.0,129.0,126.0,127.5,0.0,25582.357,126.4,125.6,124.65,132.99,68.76,63.66,-1.96,-1.11,0.87,1.51,0.0,1.0,119.8,0.0,0.0,0.0,0.8499999999999999,1.0,0.0,130.21054844417347,119.08945155582654,0.0
20150915,127.5,128.0,125.5,126.0,-1.1765,22223.4,127.0,125.8,124.65,132.73,64.89,64.07,-1.77,-1.02,-0.79,0.16,-1.0,0.0,120.12,0.0,0.0,0.0,0.75,-1.0,-1.0,129.73744690389984,119.56255309610017,0.0
20150916,128.0,130.0,127.5,129.5,2.7778,44137.379,127.1,126.2,124.88,132.48,74.51,67.55,-1.55,-0.66,1.89,2.61,1.0,1.0,120.44,0.0,0.0,0.0,0.89,1.0,1.0,129.45889681036817,120.3011031896318,1.0
20150917,130.5,131.5,130.0,131.0,1.1583,52529.48,128.3,126.6,125.13,132.24,81.25,72.12,-1.29,-0.25,2.1,3.48,1.0,1.0,120.76,0.0,1.25,0.0,1.04,1.0,0.0,129.12698023512752,121.13301976487249,1.0
20150918,129.5,131.5,129.0,131.5,0.3817,32590.064,129.1,127.25,125.65,131.99,87.5,77.25,-1.01,0.11,1.86,3.34,1.0,1.0,121.07,0.0,7.5,0.0,1.12,1.0,0.0,129.06583079206217,122.23416920793784,1.0
20150921,130.0,130.0,128.5,129.5,-1.5209,35271.715,129.5,127.95,126.38,131.72,82.78,79.09,-0.76,0.24,0.0,1.21,-1.0,0.0,121.39,0.0,2.780000000000001,0.0,1.0,-1.0,-1.0,129.31057588197268,123.44942411802731,1.0
20150922,130.0,130.0,128.5,129.0,-0.3861,18378.27,130.1,128.55,126.65,131.56,77.41,78.53,-0.55,0.29,-0.85,0.35,-1.0,0.0,121.71,0.0,0.0,-1.0,0.8400000000000001,-1.0,0.0,129.1344315245142,124.1655684754858,0.0
20150923,127.0,127.5,124.5,124.5,-3.4884,35523.039,129.1,128.1,126.75,131.29,53.83,70.3,-0.44,-0.03,-3.56,-2.81,-1.0,0.0,122.03,0.0,0.0,0.0,0.41000000000000003,-1.0,0.0,128.88082143784973,124.61917856215027,-1.0
20150924,127.0,128.0,125.5,127.0,2.008,44708.934,128.3,128.3,126.9,131.06,47.79,62.79,-0.37,-0.08,-1.01,-1.01,1.0,1.0,122.35,0.0,0.0,0.0,0.29,-1.0,0.0,128.82659570226863,124.97340429773136,0.0
20150925,127.0,127.5,125.0,127.0,0.0,24688.656,127.4,128.25,127.0,130.82,43.76,56.45,-0.32,-0.11,-0.31,-0.97,0.0,1.0,122.67,0.0,0.0,0.0,0.21000000000000002,-1.0,0.0,128.87757583069234,125.12242416930766,0.0
20150930,128.0,131.0,127.0,130.0,2.3622,76377.102,127.5,128.5,127.05,130.61,55.37,56.09,-0.24,0.1,1.96,1.17,1.0,1.0,122.99,0.0,0.0,0.0,0.33999999999999997,1.0,1.0,128.9306645102197,125.16933548978027,1.0
20151001,131.0,134.0,129.5,133.5,2.6923,53400.609,128.4,129.25,127.53,130.49,68.49,60.22,-0.08,0.54,3.97,3.29,1.0,1.0,123.31,0.0,0.0,1.0,0.62,1.0,0.0,129.5661375199136,125.49386248008638,1.0
20151002,132.5,132.5,131.5,132.0,-1.1236,25252.357,129.9,129.5,127.85,130.35,71.98,64.14,0.09,0.76,1.62,1.93,-1.0,0.0,123.63,0.0,0.0,0.0,0.67,1.0,0.0,130.09946638116688,125.60053361883313,1.0
20151005,133.0,133.5,131.5,132.5,0.3788,30895.137,131.0,129.65,128.13,130.26,76.05,68.11,0.26,0.96,1.15,2.2,1.0,1.0,123.95,0.0,0.0,0.0,0.7,1.0,0.0,130.60751871839548,125.65248128160451,1.0
20151006,135.0,135.5,132.5,133.0,0.3774,49925.004,132.2,129.8,128.53,130.2,76.46,70.89,0.44,1.15,0.61,2.47,1.0,1.0,124.27,0.0,0.0,0.0,0.71,1.0,0.0,131.24471158689096,125.81528841310904,1.0
20151007,133.5,135.0,133.0,135.0,1.5038,32541.469,133.2,130.35,129.15,130.14,82.79,74.86,0.64,1.45,1.35,3.57,1.0,1.0,124.59,0.0,2.7900000000000063,0.0,0.8099999999999999,1.0,0.0,132.13016509609787,126.16983490390214,1.0
20151008,137.0,137.0,135.0,136.0,0.7407,32054.984,133.7,131.05,129.8,130.1,85.75,78.49,0.86,1.74,1.72,3.78,1.0,1.0,124.91,0.0,5.75,0.0,0.88,1.0,0.0,133.0479745996544,126.55202540034564,1.0
20151012,137.0,139.0,136.5,138.5,1.8382,51617.727,135.0,132.45,130.28,130.1,89.31,82.1,1.12,2.15,2.59,4.57,1.0,1.0,125.23,0.0,9.310000000000002,0.0,1.0299999999999998,1.0,0.0,133.78793158428155,126.77206841571846,1.0
20151013,138.5,138.5,136.0,137.5,-0.722,37227.09,136.0,133.5,130.9,130.12,88.71,84.3,1.37,2.37,1.1,3.0,-1.0,0.0,125.55,0.0,8.709999999999994,0.0,1.0,-1.0,-1.0,134.65684495288266,127.14315504711733,1.0
20151014,136.5,137.5,136.0,136.5,-0.7273,65521.188,136.7,134.45,131.35,130.06,83.7,84.1,1.58,2.43,-0.15,1.52,-1.0,0.0,125.87,0.0,3.700000000000003,-1.0,0.8500000000000001,-1.0,0.0,135.32929880757905,127.37070119242095,1.0
20151015,139.0,141.0,139.0,140.0,2.5641,73316.438,137.7,135.45,131.98,130.08,85.62,84.61,1.81,2.73,1.67,3.36,1.0,1.0,126.19,0.0,5.6200000000000045,1.0,0.9199999999999999,1.0,1.0,136.19935113494952,127.76064886505044,1.0
20151016,137.0,137.5,136.0,137.5,-1.7857,37189.898,138.0,135.85,132.55,130.03,78.14,82.45,2.0,2.74,-0.36,1.21,-1.0,0.0,126.51,0.0,0.0,-1.0,0.7400000000000002,-1.0,-1.0,136.97961668770563,128.1203833122944,1.0
20151019,138.5,139.0,137.0,138.0,0.3636,26173.537,137.9,136.45,132.98,130.01,73.66,79.52,2.15,2.75,0.07,1.14,1.0,1.0,126.83,0.0,0.0,0.0,0.6000000000000001,-1.0,0.0,137.5907834475282,128.36921655247178,1.0
20151020,139.0,139.0,137.5,139.0,0.7246,28795.564,138.2,137.1,133.38,130.06,74.11,77.72,2.28,2.81,0.58,1.39,1.0,1.0,127.15,0.0,0.0,0.0,0.5300000000000002,-1.0,0.0,138.13931707285823,128.62068292714176,1.0
20151021,139.5,140.0,137.5,138.5,-0.3597,20006.939,138.6,137.65,133.73,130.08,68.85,74.76,2.38,2.78,-0.07,0.62,-1.0,0.0,127.47,0.0,0.0,0.0,0.3999999999999999,-1.0,0.0,138.6392413874243,128.82075861257567,0.0
20151022,138.0,138.5,137.0,137.5,-0.722,15168.792,138.1,137.9,134.13,130.14,55.9,68.47,2.44,2.65,-0.43,-0.29,-1.0,0.0,127.79,0.0,0.0,0.0,0.20999999999999996,-1.0,0.0,139.23055644023276,129.02944355976723,0.0
20151023,140.0,140.5,139.0,140.0,1.8182,35666.258,138.6,138.3,134.68,130.24,63.93,66.96,2.49,2.72,1.01,1.23,1.0,1.0,128.11,0.0,0.0,0.0,0.22999999999999998,1.0,1.0,139.97619438842648,129.38380561157354,1.0
20151026,140.5,140.5,139.0,140.0,0.0,24412.463,139.0,138.45,135.45,130.32,69.29,67.74,2.54,2.74,0.72,1.12,0.0,1.0,128.43,0.0,0.0,1.0,0.20000000000000018,-1.0,-1.0,140.955603963236,129.94439603676398,0.0
20151027,138.5,140.0,137.5,139.0,-0.7143,26557.566,139.0,138.6,136.05,130.33,66.19,67.22,2.56,2.64,0.0,0.29,-1.0,0.0,128.75,0.0,0.0,-1.0,0.08000000000000007,-1.0,0.0,141.74472562991406,130.35527437008597,0.0
20151028,137.0,139.0,137.0,138.0,-0.7194,22557.316,138.9,138.75,136.6,130.3,58.94,64.46,2.54,2.46,-0.65,-0.54,-1.0,0.0,129.07,0.0,0.0,0.0,-0.08000000000000007,-1.0,0.0,142.4395462152465,130.76045378475348,0.0
20151029,139.0,139.5,136.5,136.5,-1.087,20463.74,138.7,138.4,136.93,130.33,39.3,56.07,2.47,2.17,-1.59,-1.37,-1.0,0.0,129.39,0.0,0.0,0.0,-0.30000000000000027,-1.0,0.0,142.81605776390276,131.04394223609725,0.0
20151030,137.0,137.5,136.0,136.5,0.0,28293.018,138.0,138.3,137.08,130.33,29.9,47.35,2.36,1.91,-1.09,-1.3,0.0,1.0,129.71,0.0,0.0,0.0,-0.44999999999999996,-1.0,0.0,142.95542092109153,131.2045790789085,0.0
20151102,138.5,138.5,135.5,137.5,0.7326,22789.012,137.5,138.25,137.35,130.39,33.27,42.65,2.24,1.77,0.0,-0.54,1.0,1.0,130.03,0.0,0.0,0.0,-0.4700000000000002,-1.0,0.0,143.1558049398856,131.5441950601144,0.0
20151103,138.5,140.0,138.0,139.5,1.4545,36442.563,137.6,138.3,137.7,130.48,48.84,44.72,2.15,1.8,1.38,0.87,1.0,1.0,130.35,0.0,0.0,1.0,-0.34999999999999987,1.0,1.0,143.38058095620508,132.0194190437949,0.0
20151104,141.5,144.5,141.0,144.5,3.5842,75685.07,138.9,138.9,138.28,130.68,65.9,51.78,2.16,2.2,4.03,4.03,1.0,1.0,130.67,0.0,0.0,0.0,0.040000000000000036,1.0,0.0,143.83255571786543,132.72744428213457,1.0
20151105,144.0,144.5,142.5,142.5,-1.3841,37827.859,140.1,139.4,138.65,130.9,69.86,57.8,2.2,2.33,1.71,2.22,-1.0,0.0,130.99,0.0,0.0,0.0,0.1299999999999999,1.0,0.0,144.0797214477356,133.2202785522644,0.0
20151106,144.0,144.0,139.0,140.0,-1.7544,51889.336,140.8,139.4,138.85,131.06,63.24,59.62,2.2,2.21,-0.57,0.43,-1.0,0.0,131.31,0.0,0.0,0.0,0.009999999999999787,-1.0,-1.0,144.14683867981648,133.5531613201835,0.0
20151109,141.0,143.0,140.5,142.0,1.4286,24863.486,141.7,139.6,139.03,131.28,66.23,61.82,2.21,2.25,0.21,1.72,1.0,1.0,131.63,0.0,0.0,0.0,0.040000000000000036,1.0,1.0,144.15599990245806,133.90400009754194,0.0
20151110,141.5,141.5,139.0,139.5,-1.7606,23336.811,141.7,139.65,139.13,131.48,58.97,60.87,2.18,2.05,-1.55,-0.11,-1.0,0.0,131.95,0.0,0.0,-1.0,-0.13000000000000034,-1.0,-1.0,144.06849531740184,134.19150468259815,0.0
20151111,140.5,140.5,136.5,137.5,-1.4337,29463.477,140.3,139.6,139.18,131.67,46.72,56.15,2.08,1.71,-2.0,-1.5,-1.0,0.0,132.27,0.0,0.0,0.0,-0.3700000000000001,-1.0,0.0,143.88306485177486,134.47693514822515,0.0
20151112,138.5,139.0,138.0,138.5,0.7273,16485.91,139.5,139.8,139.1,131.91,42.26,51.52,1.97,1.51,-0.72,-0.93,1.0,1.0,132.59,0.0,0.0,0.0,-0.45999999999999996,-1.0,0.0,143.5467393672218,134.6532606327782,0.0
20151113,137.5,139.0,136.0,136.0,-1.8051,22956.373,138.7,139.75,139.03,132.08,28.17,43.74,1.8,1.13,-1.95,-2.68,-1.0,0.0,132.9,0.0,0.0,0.0,-0.6700000000000002,-1.0,0.0,143.20201378233583,134.85798621766418,0.0
20151116,134.0,135.5,134.0,135.0,-0.7353,32132.74,137.3,139.5,138.88,132.24,21.96,36.48,1.59,0.75,-1.68,-3.23,-1.0,0.0,133.22,0.0,0.0,0.0,-0.8400000000000001,-1.0,0.0,142.73354628880983,135.02645371119016,-1.0
20151117,138.0,140.0,137.5,138.5,2.5926,28224.719,137.1,139.4,138.85,132.45,28.92,33.96,1.42,0.71,1.02,-0.65,1.0,1.0,133.54,0.0,0.0,0.0,-0.71,1.0,1.0,142.35186464615637,135.34813535384362,0.0
20151118,139.5,140.0,136.5,137.0,-1.083,29455.424,137.0,138.65,138.78,132.72,29.28,32.4,1.24,0.56,0.0,-1.19,-1.0,0.0,133.86,0.0,0.0,0.0,-0.6799999999999999,1.0,0.0,141.88265225250913,135.67734774749087,0.0
20151119,138.5,140.5,138.0,140.5,2.5547,28723.691,137.4,138.45,138.93,133.14,43.6,36.13,1.14,0.71,2.26,1.48,1.0,1.0,134.18,0.0,0.0,1.0,-0.42999999999999994,1.0,0.0,141.60872562984716,136.25127437015286,0.0
20151120,140.5,141.0,140.0,141.0,0.3559,21649.438,138.4,138.55,138.98,133.43,60.17,44.15,1.08,0.86,1.88,1.77,1.0,1.0,134.5,0.0,0.0,0.0,-0.22000000000000008,1.0,0.0,141.23935632426583,136.72064367573415,0.0
20151123,141.0,141.5,140.0,141.0,0.0,20543.619,139.6,138.45,139.03,133.74,71.23,53.17,1.06,0.97,1.0,1.84,0.0,1.0,134.82,0.0,0.0,0.0,-0.09000000000000008,1.0,0.0,140.94978618601135,137.11021381398865,1.0
20151124,140.0,141.5,139.5,139.5,-1.0638,23245.809,139.8,138.45,139.05,134.0,71.93,59.43,1.03,0.93,-0.21,0.76,-1.0,0.0,135.14,0.0,0.0,0.0,-0.09999999999999998,-1.0,-1.0,140.6843130055164,137.41568699448362,0.0
20151125,139.5,141.0,138.5,141.0,1.0753,34540.578,140.6,138.8,139.2,134.27,79.06,65.97,1.03,1.0,0.28,1.59,1.0,1.0,135.46,0.0,0.0,0.0,-0.030000000000000027,1.0,1.0,140.61776549541875,137.78223450458123,1.0
20151126,141.0,142.5,140.0,142.5,1.0638,32927.906,141.0,139.2,139.5,134.49,86.04,72.66,1.06,1.17,1.06,2.37,1.0,1.0,135.78,0.0,6.040000000000006,0.0,0.10999999999999988,1.0,0.0,140.74407234516326,138.25592765483674,1.0
20151127,143.0,143.0,139.0,139.0,-2.4561,26742.676,140.6,139.5,139.63,134.74,70.18,71.84,1.04,1.0,-1.14,-0.36,-1.0,0.0,136.1,0.0,0.0,-1.0,-0.040000000000000036,-1.0,-1.0,140.67938601096068,138.5806139890393,0.0
20151130,136.5,139.0,136.0,139.0,0.0,110350.219,140.2,139.9,139.7,134.97,61.07,68.25,1.01,0.86,-0.86,-0.64,0.0,1.0,136.42,0.0,0.0,0.0,-0.15000000000000002,-1.0,0.0,140.55695740850987,138.8430425914901,0.0
20151201,140.5,142.5,138.5,142.5,2.518,48931.727,140.8,140.3,139.85,135.23,71.67,69.39,1.01,1.03,1.21,1.57,1.0,1.0,136.74,0.0,0.0,1.0,0.020000000000000018,1.0,1.0,140.5690347696739,139.1309652303261,1.0
20151202,144.0,144.0,142.0,142.5,0.0,31767.867,141.1,140.85,139.75,135.52,74.86,71.21,1.04,1.14,0.99,1.17,0.0,1.0,137.06,0.0,0.0,0.0,0.09999999999999987,1.0,0.0,140.42549981495185,139.07450018504815,1.0
20151203,141.5,143.0,141.5,142.5,0.0,28204.645,141.1,141.05,139.75,135.85,76.99,73.14,1.07,1.22,0.99,1.03,0.0,1.0,137.38,0.0,0.0,0.0,0.1499999999999999,1.0,0.0,140.43117545463704,139.06882454536296,1.0
20151204,141.0,142.5,140.5,140.5,-1.4035,31780.732,141.4,141.0,139.78,136.14,70.08,72.12,1.08,1.1,-0.64,-0.35,-1.0,0.0,137.7,0.0,0.0,-1.0,0.020000000000000018,-1.0,-1.0,140.48314365530808,139.07685634469192,1.0
20151207,142.0,144.5,142.0,143.5,2.1352,41097.637,142.3,141.25,139.85,136.38,76.13,73.46,1.11,1.24,0.84,1.59,1.0,1.0,138.02,0.0,0.0,1.0,0.1299999999999999,1.0,1.0,140.5901857874885,139.10981421251148,1.0
20151208,143.5,144.0,141.0,142.5,-0.6969,34037.223,142.3,141.55,140.0,136.68,76.24,74.39,1.14,1.25,0.14,0.67,-1.0,0.0,138.34,0.0,0.0,0.0,0.1100000000000001,-1.0,-1.0,140.7958617970477,139.2041382029523,1.0
20151209,142.0,142.0,140.5,140.5,-1.4035,30640.494,141.9,141.5,140.15,136.89,68.48,72.42,1.13,1.09,-0.99,-0.71,-1.0,0.0,138.66,0.0,0.0,-1.0,-0.039999999999999813,-1.0,0.0,141.01585160391375,139.28414839608627,0.0
20151210,140.5,141.5,139.0,141.0,0.3559,41487.563,141.6,141.35,140.28,137.12,65.26,70.03,1.1,0.99,-0.42,-0.25,1.0,1.0,138.98,0.0,0.0,0.0,-0.1100000000000001,-1.0,0.0,141.21680894530314,139.34319105469686,0.0
20151211,141.0,142.0,139.0,139.5,-1.0638,32030.596,141.4,141.4,140.45,137.34,49.06,63.04,1.04,0.78,-1.34,-1.34,-1.0,0.0,139.3,0.0,0.0,0.0,-0.26,-1.0,0.0,141.46144401723475,139.43855598276522,0.0
20151214,137.5,139.5,137.5,139.0,-0.3584,37666.637,140.5,141.4,140.65,137.5,39.85,55.31,0.94,0.57,-1.07,-1.7,-1.0,0.0,139.62,0.0,0.0,0.0,-0.37,-1.0,0.0,141.72958510549194,139.57041489450808,-1.0
20151215,139.5,140.5,138.0,138.0,-0.7194,27973.102,139.6,140.95,140.63,137.62,28.95,46.52,0.82,0.32,-1.15,-2.09,-1.0,0.0,139.94,0.0,0.0,0.0,-0.49999999999999994,-1.0,0.0,141.73806317509425,139.52193682490574,-1.0
20151216,142.0,144.0,141.0,143.5,3.9855,58669.086,140.2,141.05,140.95,137.82,47.87,46.97,0.77,0.55,2.35,1.74,1.0,1.0,140.26,0.0,0.0,1.0,-0.21999999999999997,1.0,1.0,142.10175474819945,139.79824525180052,1.0
20151217,144.5,145.0,143.0,145.0,1.0453,34710.664,141.0,141.3,141.18,138.08,65.25,53.06,0.78,0.85,2.84,2.62,1.0,1.0,140.58,0.0,0.0,0.0,0.06999999999999995,1.0,0.0,142.4049342839516,139.9550657160484,1.0
20151218,143.0,145.0,142.0,142.0,-2.069,41615.594,141.5,141.45,141.23,138.29,63.5,56.54,0.79,0.84,0.35,0.39,-1.0,0.0,140.9,0.0,0.0,0.0,0.04999999999999993,-1.0,-1.0,142.50206092621383,139.95793907378615,0.0
20151221,141.5,142.5,140.5,141.5,-0.3521,26939.461,142.0,141.25,141.25,138.58,60.11,57.73,0.79,0.78,-0.35,0.18,-1.0,0.0,141.22,0.0,0.0,0.0,-0.010000000000000009,-1.0,0.0,142.54077147473905,139.95922852526095,0.0
20151222,141.0,142.0,140.5,142.0,0.3534,17209.762,142.8,141.2,141.38,138.83,60.07,58.51,0.78,0.76,-0.56,0.57,1.0,1.0,141.54,0.0,0.0,0.0,-0.020000000000000018,-1.0,0.0,142.67626540492293,140.08373459507706,0.0
20151223,141.0,143.0,140.5,141.5,-0.3521,18152.174,142.4,141.3,141.4,139.07,57.83,58.28,0.77,0.7,-0.63,0.14,-1.0,0.0,141.86,0.0,0.0,-1.0,-0.07000000000000006,-1.0,0.0,142.6918451919638,140.1081548080362,0.0
20151224,143.0,143.5,142.0,142.0,0.3534,13495.395,141.8,141.4,141.38,139.27,58.55,58.37,0.75,0.68,0.14,0.42,1.0,1.0,142.18,0.0,0.0,1.0,-0.06999999999999995,1.0,1.0,142.6791012277725,140.0808987722275,0.0
20151225,142.0,143.5,142.0,143.0,0.7042,6168.635,142.0,141.75,141.58,139.43,62.84,59.86,0.75,0.74,0.7,0.88,1.0,1.0,142.5,0.0,0.0,0.0,-0.010000000000000009,1.0,0.0,142.90709419409478,140.25290580590524,1.0
20151228,143.5,144.0,143.0,143.5,0.3497,10831.155,142.4,142.2,141.8,139.62,64.12,61.28,0.76,0.82,0.77,0.91,1.0,1.0,142.82,0.0,0.0,0.0,0.05999999999999994,1.0,0.0,143.17007262581222,140.4299273741878,1.0
20151229,143.5,144.0,141.5,142.0,-1.0453,12968.379,142.4,142.6,141.78,139.78,53.86,58.81,0.76,0.75,-0.28,-0.42,-1.0,0.0,143.14,0.0,0.0,-1.0,-0.010000000000000009,-1.0,-1.0,143.17858356918705,140.38141643081295,0.0
20151230,142.5,144.0,142.0,142.5,0.3521,14713.096,142.6,142.5,141.78,139.93,50.72,56.11,0.75,0.73,-0.07,0.0,1.0,1.0,143.46,0.0,0.0,0.0,-0.020000000000000018,-1.0,0.0,143.16494584731677,140.39505415268323,0.0
20151231,142.0,144.0,141.0,143.0,0.3509,18677.986,142.8,142.3,141.8,140.07,57.62,56.61,0.75,0.74,0.14,0.49,1.0,1.0,143.78,0.0,0.0,1.0,-0.010000000000000009,1.0,1.0,143.14324234596742,140.4567576540326,0.0
20160104,142.5,143.5,139.0,139.5,-2.4476,43800.289,142.1,142.05,141.75,140.13,41.75,51.66,0.69,0.47,-1.83,-1.8,-1.0,0.0,144.1,0.0,0.0,-1.0,-0.21999999999999997,-1.0,-1.0,143.01802641928313,140.48197358071687,-1.0
20160105,139.0,140.0,137.0,138.0,-1.0753,46502.109,141.0,141.7,141.48,140.12,32.59,45.3,0.58,0.12,-2.13,-2.61,-1.0,0.0,144.41,0.0,0.0,0.0,-0.45999999999999996,-1.0,0.0,142.62956513517068,140.3304348648293,-1.0
20160106,138.0,138.0,135.0,135.5,-1.8116,53873.344,139.7,141.05,141.13,140.08,23.58,38.06,0.4,-0.34,-3.01,-3.93,-1.0,0.0,144.73,0.0,0.0,0.0,-0.74,-1.0,0.0,142.15302052765327,140.10697947234672,-1.0
